appointment_date_continuous,daily_appointments,age,under_12_years_old,over_60_years_old,SMS_received,Hipertension,Diabetes,Alcoholism,Scholarship,average_temp_day,average_rain_day,max_temp_day,max_rain_day,rainy_day_before,storm_day_before,rain_intensity,heat_intensity,gender_F,gender_I,gender_M,specialty_psychotherapy,specialty_speech therapy,specialty_physiotherapy,specialty_Unknown,specialty_occupational therapy,day,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2020-09-11,174,16.149425287356323,90,7,56,8,3,3,11,20.793793103448277,0.11379310344827587,24.64310344827586,1.5982758620689657,0.9597701149425287,0.9597701149425287,0.47126436781609193,1.2298850574712643,47,0,127,52.0,39.0,31.0,24.0,21.0,11,9,False,False,False,False,False,False,465.0,228.0,13.0,201.14285714285714,160.96666666666667
2020-09-12,206,17.898058252427184,96,15,63,15,7,6,12,20.61004854368932,0.21310679611650485,24.34417475728155,2.2140776699029128,0.912621359223301,0.912621359223301,0.6504854368932039,1.383495145631068,50,0,156,62.0,46.0,42.0,31.0,16.0,12,9,False,True,False,False,False,False,174.0,179.0,31.0,193.42857142857142,166.33333333333334
2020-09-13,304,16.388157894736842,159,15,102,14,9,1,20,20.178092105263158,0.17036184210526314,23.837500000000002,1.8151315789473683,0.9473684210526315,0.9473684210526315,0.5328947368421053,1.2861842105263157,76,0,228,62.0,62.0,61.0,59.0,44.0,13,9,False,False,True,False,False,False,206.0,248.0,49.0,197.28571428571428,172.16666666666666
2020-09-14,262,17.328244274809162,123,21,80,17,10,5,14,20.525038167938934,0.18557251908396946,24.240076335877863,2.1068702290076335,0.9427480916030534,0.9427480916030534,0.5954198473282443,1.282442748091603,73,1,188,58.0,54.0,58.0,43.0,32.0,14,9,True,False,False,False,False,False,304.0,263.0,9.0,205.28571428571428,180.66666666666666
2020-09-15,21,22.476190476190474,10,4,8,3,1,1,1,19.91190476190476,0.18095238095238095,22.98095238095238,1.7285714285714284,0.8571428571428571,0.8571428571428571,0.38095238095238093,1.8095238095238095,4,0,17,5.0,4.0,4.0,6.0,2.0,15,9,False,False,False,False,True,False,262.0,16.0,9.0,205.14285714285714,189.1
2020-09-16,11,11.0,6,0,3,0,0,0,0,20.176363636363636,0.31363636363636366,23.718181818181815,2.872727272727273,1.0,1.0,1.0,1.1818181818181819,4,0,7,4.0,0.0,1.0,4.0,1.0,16,9,False,False,False,False,False,True,21.0,9.0,3.0,205.85714285714286,189.5
2020-09-17,615,18.15772357723577,275,49,197,38,10,19,28,20.220764227642277,0.16978861788617886,23.95512195121951,1.911869918699187,0.9317073170731708,0.9317073170731708,0.5593495934959349,1.3544715447154472,148,3,464,158.0,130.0,123.0,113.0,51.0,17,9,False,False,False,True,False,False,11.0,465.0,12.0,206.14285714285714,189.76666666666668
2020-09-18,243,18.432098765432098,104,20,72,21,4,4,14,20.761234567901237,0.17868312757201646,24.659670781893006,2.125925925925926,0.9506172839506173,0.9506172839506173,0.5802469135802469,1.2222222222222223,61,1,181,64.0,46.0,52.0,46.0,21.0,18,9,False,False,False,False,False,False,615.0,174.0,9.0,227.57142857142858,209.86666666666667
2020-09-19,190,17.173684210526314,74,10,64,11,3,2,12,20.171263157894735,0.1946842105263158,23.859473684210528,1.8594736842105264,0.9315789473684211,0.9315789473684211,0.5105263157894737,1.3789473684210527,47,0,143,51.0,31.0,31.0,40.0,22.0,19,9,False,True,False,False,False,False,243.0,206.0,140.0,237.42857142857142,217.66666666666666
2020-09-20,338,17.52958579881657,142,27,112,22,8,4,28,20.340236686390533,0.19396449704142013,23.866568047337278,2.389940828402367,0.9437869822485208,0.9408284023668639,0.5976331360946746,1.316568047337278,95,0,243,88.0,75.0,63.0,60.0,31.0,20,9,False,False,True,False,False,False,190.0,304.0,111.0,235.14285714285714,219.33333333333334
2020-09-21,340,17.11470588235294,145,21,109,19,12,4,17,20.13664705882353,0.17505882352941177,23.848823529411767,1.9497058823529412,0.9264705882352942,0.9264705882352942,0.49411764705882355,1.4,89,1,250,92.0,70.0,60.0,60.0,34.0,21,9,True,False,False,False,False,False,338.0,262.0,103.0,240.0,226.9
2020-09-22,30,19.233333333333334,10,3,9,0,1,0,2,20.872,0.373,23.763333333333332,2.8466666666666667,0.9333333333333333,0.9333333333333333,0.7666666666666667,1.3,8,0,22,4.0,6.0,9.0,2.0,8.0,22,9,False,False,False,False,True,False,340.0,21.0,90.0,251.14285714285714,234.8
2020-09-23,8,19.625,5,1,5,2,0,0,2,21.2825,0.16875,24.675,1.6375,1.0,1.0,0.625,1.0,1,0,7,1.0,3.0,3.0,1.0,0.0,23,9,False,False,False,False,False,True,30.0,11.0,149.0,252.42857142857142,232.8
2020-09-24,486,18.0761316872428,202,37,161,35,12,9,28,20.498477366255145,0.20421810699588477,24.174485596707818,2.1880658436213993,0.934156378600823,0.934156378600823,0.5946502057613169,1.2901234567901234,133,2,351,132.0,89.0,100.0,82.0,55.0,24,9,False,False,False,True,False,False,8.0,615.0,15.0,252.0,228.1
2020-09-25,207,15.81159420289855,102,11,67,20,5,6,13,20.18589371980676,0.2078743961352657,23.829468599033817,2.181159420289855,0.9178743961352657,0.9178743961352657,0.5555555555555556,1.4009661835748792,46,0,161,47.0,51.0,32.0,45.0,25.0,25,9,False,False,False,False,False,False,486.0,243.0,21.0,233.57142857142858,243.8
2020-09-26,246,15.788617886178862,100,13,86,15,4,3,13,20.291260162601624,0.1584959349593496,24.051219512195125,2.009349593495935,0.9308943089430894,0.926829268292683,0.5691056910569106,1.4146341463414633,56,1,189,65.0,50.0,50.0,46.0,20.0,26,9,False,True,False,False,False,False,207.0,190.0,443.0,228.42857142857142,250.0
2020-09-27,271,17.535055350553506,122,24,84,19,4,5,17,20.72638376383764,0.20022140221402213,24.616236162361623,2.159409594095941,0.9298892988929889,0.9298892988929889,0.5608856088560885,1.2730627306273063,65,1,205,70.0,65.0,50.0,55.0,24.0,27,9,False,False,True,False,False,False,246.0,338.0,271.0,236.42857142857142,243.43333333333334
2020-09-28,420,17.957142857142856,178,34,130,29,11,13,23,20.481785714285714,0.17780952380952383,24.242619047619048,2.112857142857143,0.9166666666666666,0.919047619047619,0.5952380952380952,1.3761904761904762,94,1,325,110.0,99.0,66.0,90.0,37.0,28,9,True,False,False,False,False,False,271.0,340.0,417.0,226.85714285714286,243.43333333333334
2020-09-29,15,15.266666666666667,7,1,3,0,0,0,1,19.320666666666668,0.08266666666666667,23.186666666666667,0.7333333333333333,1.0,1.0,0.26666666666666666,1.6,2,0,13,3.0,3.0,4.0,1.0,2.0,29,9,False,False,False,False,True,False,420.0,30.0,274.0,238.28571428571428,243.53333333333333
2020-09-30,7,16.142857142857142,3,0,3,0,0,0,0,20.310000000000002,0.011428571428571429,24.642857142857142,0.2285714285714286,1.0,1.0,0.0,1.1428571428571428,2,0,5,3.0,0.0,1.0,2.0,0.0,30,9,False,False,False,False,False,True,15.0,8.0,681.0,236.14285714285714,234.9
2020-10-01,491,16.965376782077392,234,34,141,28,16,9,24,20.24582484725051,0.16828920570264766,23.972912423625257,1.7712830957230143,0.9327902240325866,0.9327902240325866,0.5112016293279023,1.3340122199592668,116,1,374,138.0,91.0,98.0,80.0,56.0,1,10,False,False,False,True,False,False,7.0,486.0,39.0,236.0,212.43333333333334
2020-10-02,283,17.812720848056536,144,24,82,23,4,6,9,20.529681978798585,0.1806713780918728,24.207773851590108,1.897173144876325,0.9363957597173145,0.9363957597173145,0.5335689045936396,1.2932862190812722,71,1,211,66.0,63.0,58.0,53.0,28.0,2,10,False,False,False,False,False,False,491.0,207.0,17.0,236.71428571428572,227.5
2020-10-03,182,17.653846153846153,83,13,59,11,5,1,15,20.24587912087912,0.15681318681318682,23.724725274725273,1.706043956043956,0.9560439560439561,0.9560439560439561,0.5494505494505495,1.2802197802197801,51,0,131,44.0,40.0,32.0,33.0,24.0,3,10,False,True,False,False,False,False,283.0,246.0,515.0,247.57142857142858,236.36666666666667
2020-10-04,339,16.106194690265486,162,22,110,19,9,7,21,20.35749262536873,0.1979646017699115,24.112389380530974,2.212684365781711,0.9351032448377581,0.9351032448377581,0.5870206489675516,1.303834808259587,85,3,251,110.0,68.0,57.0,58.0,28.0,4,10,False,False,True,False,False,False,182.0,271.0,228.0,238.42857142857142,225.26666666666668
2020-10-05,367,15.956403269754768,174,24,115,15,5,3,24,20.278964577656676,0.17953678474114443,23.892915531335152,1.9376021798365124,0.9128065395095368,0.9128065395095368,0.47411444141689374,1.444141689373297,80,2,285,85.0,83.0,71.0,73.0,35.0,5,10,True,False,False,False,False,False,339.0,420.0,179.0,248.14285714285714,228.96666666666667
2020-10-06,23,21.73913043478261,8,4,10,2,1,1,1,20.70695652173913,0.20130434782608694,24.695652173913043,1.4304347826086956,0.8695652173913043,0.8695652173913043,0.43478260869565216,1.565217391304348,1,0,22,6.0,3.0,4.0,5.0,5.0,6,10,False,False,False,False,True,False,367.0,15.0,248.0,240.57142857142858,235.23333333333332
2020-10-07,12,16.0,4,1,5,1,0,1,0,18.858333333333334,0.12333333333333334,23.0,2.5749999999999997,0.9166666666666666,0.9166666666666666,0.25,1.8333333333333333,3,0,9,3.0,4.0,1.0,1.0,3.0,7,10,False,False,False,False,False,True,23.0,7.0,263.0,241.71428571428572,227.73333333333332
2020-10-08,973,16.974306269270297,449,66,304,52,14,19,38,20.307009249743064,0.18260020554984582,23.925899280575543,2.0164439876670093,0.9403905447070915,0.9403905447070915,0.5231243576567317,1.3319630010277492,212,1,760,255.0,201.0,191.0,173.0,107.0,8,10,False,False,False,True,False,False,12.0,491.0,16.0,242.42857142857142,219.36666666666667
2020-10-09,267,17.528089887640448,117,26,77,17,7,7,10,20.287902621722846,0.22382022471910112,23.748314606741573,2.446816479400749,0.951310861423221,0.951310861423221,0.6554307116104869,1.3146067415730338,66,1,200,79.0,48.0,55.0,50.0,20.0,9,10,False,False,False,False,False,False,973.0,283.0,9.0,311.2857142857143,251.26666666666668
2020-10-10,196,15.709183673469388,87,9,53,9,6,3,7,19.950204081632652,0.15382653061224488,23.753061224489798,1.578061224489796,0.9030612244897959,0.8979591836734694,0.49489795918367346,1.4183673469387754,42,0,154,58.0,32.0,41.0,36.0,20.0,10,10,False,True,False,False,False,False,267.0,182.0,465.0,309.0,259.8666666666667
2020-10-11,479,18.217118997912316,223,46,154,25,13,14,33,20.39062630480167,0.19112734864300626,24.120250521920667,2.1039665970772443,0.9436325678496869,0.9457202505219207,0.5720250521920668,1.2985386221294364,114,0,365,123.0,107.0,93.0,69.0,58.0,11,10,False,False,True,False,False,False,196.0,339.0,174.0,311.0,250.9
2020-10-12,662,17.274924471299094,289,54,207,39,25,16,29,20.495740181268882,0.18504531722054382,24.085045317220544,2.136404833836858,0.945619335347432,0.945619335347432,0.5981873111782477,1.243202416918429,167,2,493,171.0,130.0,132.0,113.0,81.0,12,10,True,False,False,False,False,False,479.0,367.0,206.0,331.0,261.06666666666666
2020-10-13,194,17.082474226804123,88,15,63,10,2,5,11,20.65798969072165,0.17242268041237116,24.212886597938144,2.0737113402061857,0.9329896907216495,0.9329896907216495,0.5154639175257731,1.2422680412371134,50,0,144,36.0,50.0,34.0,49.0,17.0,13,10,False,False,False,False,True,False,662.0,23.0,304.0,373.14285714285717,276.26666666666665
2020-10-14,198,16.565656565656564,82,13,69,12,7,1,16,20.150858585858586,0.16090909090909092,23.82626262626263,1.6712121212121211,0.9191919191919192,0.9191919191919192,0.5,1.4191919191919191,61,1,136,48.0,35.0,44.0,39.0,22.0,14,10,False,False,False,False,False,True,194.0,12.0,262.0,397.57142857142856,272.6
2020-10-15,960,17.178125,429,61,307,50,22,7,54,20.433,0.17738541666666666,24.074895833333336,2.0304166666666665,0.9333333333333333,0.9333333333333333,0.5458333333333333,1.3270833333333334,256,4,700,248.0,190.0,179.0,179.0,111.0,15,10,False,False,False,True,False,False,198.0,973.0,21.0,424.14285714285717,270.46666666666664
2020-10-16,635,17.18740157480315,267,53,208,35,10,12,39,20.297055118110237,0.1906771653543307,23.970866141732284,2.021259842519685,0.9417322834645669,0.9448818897637795,0.5653543307086614,1.3291338582677166,137,1,497,157.0,152.0,117.0,113.0,59.0,16,10,False,False,False,False,False,False,960.0,267.0,11.0,422.2857142857143,301.76666666666665
2020-10-17,299,15.521739130434783,132,16,84,9,4,5,19,20.39314381270903,0.18100334448160535,24.317391304347826,1.836454849498328,0.9297658862876255,0.9297658862876255,0.5016722408026756,1.2441471571906355,69,1,229,80.0,62.0,60.0,53.0,31.0,17,10,False,True,False,False,False,False,635.0,196.0,615.0,474.85714285714283,322.56666666666666
2020-10-18,445,16.813483146067416,186,32,136,24,4,9,15,20.10312359550562,0.16233707865168537,23.673258426966292,1.9101123595505618,0.9280898876404494,0.9303370786516854,0.5415730337078651,1.4719101123595506,102,3,340,119.0,98.0,78.0,88.0,39.0,18,10,False,False,True,False,False,False,299.0,479.0,243.0,489.57142857142856,312.03333333333336
2020-10-19,778,17.44215938303342,356,58,230,55,11,9,46,20.3,0.20347043701799486,24.069794344473006,2.167223650385604,0.922879177377892,0.922879177377892,0.5218508997429306,1.3663239074550129,200,0,578,211.0,149.0,149.0,154.0,80.0,19,10,True,False,False,False,False,False,445.0,662.0,190.0,484.7142857142857,318.76666666666665
2020-10-20,348,17.387931034482758,145,21,103,22,7,5,19,20.202385057471265,0.19919540229885055,23.70689655172414,2.1068965517241383,0.9367816091954023,0.9367816091954023,0.5603448275862069,1.3247126436781609,93,0,255,98.0,62.0,70.0,65.0,32.0,20,10,False,False,False,False,True,False,778.0,194.0,338.0,501.2857142857143,338.3666666666667
2020-10-21,388,17.445876288659793,176,33,138,29,15,5,25,20.57832474226804,0.16399484536082476,24.104123711340204,1.8118556701030928,0.9381443298969072,0.9381443298969072,0.48195876288659795,1.3195876288659794,108,2,278,89.0,90.0,84.0,73.0,37.0,21,10,False,False,False,False,False,True,348.0,198.0,340.0,523.2857142857143,338.7
2020-10-22,564,18.671985815602838,237,45,167,44,18,11,27,20.231329787234042,0.18154255319148938,23.96312056737589,1.8631205673758864,0.9379432624113475,0.9379432624113475,0.5549645390070922,1.3563829787234043,124,2,438,154.0,116.0,112.0,97.0,48.0,22,10,False,False,False,True,False,False,388.0,960.0,30.0,550.4285714285714,340.3
2020-10-23,397,18.478589420654913,162,35,124,30,20,9,14,20.234937027707808,0.176272040302267,23.851133501259444,2.2143576826196476,0.947103274559194,0.947103274559194,0.5818639798488665,1.3602015113350125,90,0,307,103.0,79.0,73.0,85.0,38.0,23,10,False,False,False,False,False,False,564.0,635.0,8.0,493.85714285714283,358.1
2020-10-24,128,16.3984375,46,8,47,7,3,4,6,20.0709375,0.189296875,23.86640625,2.471875,0.9296875,0.9296875,0.640625,1.375,26,0,102,28.0,28.0,25.0,27.0,11.0,24,10,False,True,False,False,False,False,397.0,299.0,486.0,459.85714285714283,371.06666666666666
2020-10-25,232,17.517241379310345,88,19,66,15,4,3,7,20.424525862068965,0.16051724137931037,23.94612068965517,1.5418103448275862,0.9094827586206896,0.9137931034482759,0.4698275862068966,1.396551724137931,67,0,165,60.0,58.0,40.0,39.0,23.0,25,10,False,False,True,False,False,False,128.0,445.0,207.0,435.42857142857144,359.1333333333333
2020-10-26,579,17.499136442141623,259,45,185,39,22,9,37,20.22428324697755,0.16910189982728843,24.04594127806563,1.9813471502590674,0.9136442141623489,0.9136442141623489,0.531951640759931,1.381692573402418,131,1,447,151.0,103.0,117.0,117.0,59.0,26,10,True,False,False,False,False,False,232.0,778.0,246.0,405.0,359.96666666666664
2020-10-27,113,17.858407079646017,48,11,36,4,4,3,3,20.420973451327434,0.19477876106194691,24.093805309734513,2.549557522123894,0.9292035398230089,0.9292035398230089,0.6637168141592921,1.2123893805309736,22,0,91,29.0,19.0,23.0,23.0,12.0,27,10,False,False,False,False,True,False,579.0,348.0,271.0,376.57142857142856,371.06666666666666
2020-10-28,196,16.479591836734695,98,11,66,12,6,4,13,20.433469387755103,0.15923469387755101,24.077040816326534,1.9760204081632653,0.9285714285714286,0.9285714285714286,0.5102040816326531,1.3214285714285714,42,1,153,57.0,42.0,36.0,37.0,18.0,28,10,False,False,False,False,False,True,113.0,388.0,420.0,343.0,365.8
2020-10-29,3,11.666666666666666,1,0,0,0,0,0,1,19.92,0.19999999999999998,23.53333333333333,1.4333333333333333,1.0,1.0,0.6666666666666666,1.0,1,0,2,1.0,0.0,1.0,1.0,0.0,29,10,False,False,False,True,False,False,196.0,564.0,15.0,315.57142857142856,358.3333333333333
2020-10-30,3,13.666666666666666,0,0,0,1,0,0,0,19.80666666666667,0.01,24.400000000000002,0.19999999999999998,1.0,1.0,0.0,1.0,1,0,2,1.0,1.0,0.0,0.0,0.0,30,10,False,False,False,False,False,False,3.0,397.0,7.0,235.42857142857142,357.93333333333334
2020-10-31,1,20.0,0,0,1,0,0,0,0,19.7,0.84,24.4,9.4,1.0,1.0,2.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,31,10,False,True,False,False,False,False,3.0,128.0,491.0,179.14285714285714,357.8
2020-11-01,22,15.863636363636363,17,2,5,1,1,0,2,19.950909090909093,0.10681818181818183,23.472727272727273,1.3363636363636362,1.0,1.0,0.4090909090909091,1.1363636363636365,6,0,16,6.0,3.0,3.0,4.0,4.0,1,11,False,False,True,False,False,False,1.0,232.0,283.0,161.0,341.46666666666664
2020-11-02,1,18.0,0,0,1,0,0,0,0,21.9,0.01,26.3,0.4,1.0,1.0,0.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,2,11,True,False,False,False,False,False,22.0,579.0,182.0,131.0,332.76666666666665
2020-11-03,1,15.0,0,0,0,0,0,0,0,22.77,0.0,28.3,0.0,1.0,1.0,0.0,0.0,0,0,1,0.0,1.0,0.0,0.0,0.0,3,11,False,False,False,False,True,False,1.0,113.0,339.0,48.42857142857143,326.73333333333335
2020-11-04,3,31.0,1,1,1,0,0,0,0,21.820000000000004,0.10666666666666667,25.0,1.0666666666666667,1.0,1.0,0.6666666666666666,1.0,1,0,2,0.0,2.0,0.0,0.0,0.0,4,11,False,False,False,False,False,True,1.0,196.0,367.0,32.42857142857143,315.46666666666664
2020-11-05,2,47.5,1,1,1,1,0,0,0,20.915,0.03,25.35,0.8,0.5,0.5,0.0,2.5,0,0,2,0.0,0.0,0.0,1.0,1.0,5,11,False,False,False,True,False,False,3.0,3.0,23.0,4.857142857142857,303.3333333333333
2020-11-06,3,10.666666666666666,2,0,0,0,0,0,0,19.406666666666666,0.10333333333333333,22.3,1.3666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.3333333333333335,0,0,3,2.0,1.0,0.0,0.0,0.0,6,11,False,False,False,False,False,False,2.0,3.0,12.0,4.714285714285714,302.6333333333333
2020-11-07,2,43.5,1,1,0,1,0,0,0,22.34,0.0,24.75,0.25,1.0,1.0,0.0,1.0,1,0,1,0.0,0.0,1.0,1.0,0.0,7,11,False,True,False,False,False,False,3.0,1.0,973.0,4.714285714285714,302.3333333333333
2020-11-08,2,11.0,1,0,1,0,0,1,0,22.12,0.24,27.3,5.7,1.0,1.0,1.5,0.5,0,0,2,0.0,0.0,1.0,1.0,0.0,8,11,False,False,True,False,False,False,2.0,22.0,267.0,4.857142857142857,269.96666666666664
2020-11-09,15,14.0,4,1,3,0,1,1,0,20.428,0.116,24.740000000000002,1.7266666666666668,0.8666666666666667,0.8666666666666667,0.26666666666666666,1.5333333333333334,1,0,14,5.0,1.0,2.0,5.0,1.0,9,11,True,False,False,False,False,False,2.0,1.0,196.0,2.0,261.1333333333333
2020-11-10,6,24.166666666666668,4,1,4,0,0,0,0,17.92833333333333,0.02,22.849999999999998,0.4666666666666666,1.0,1.0,0.16666666666666666,1.3333333333333333,1,0,5,1.0,2.0,1.0,0.0,2.0,10,11,False,False,False,False,True,False,15.0,1.0,479.0,4.0,255.1
2020-11-11,9,18.88888888888889,3,2,2,1,1,0,2,19.198888888888888,0.04,23.522222222222222,0.9444444444444444,1.0,1.0,0.4444444444444444,1.3333333333333333,4,0,5,2.0,3.0,2.0,1.0,0.0,11,11,False,False,False,False,False,True,6.0,3.0,662.0,4.714285714285714,239.33333333333334
2020-11-12,10,13.3,5,0,4,0,0,0,0,20.047,0.149,23.28,1.5699999999999998,0.7,0.7,0.4,2.1,1,0,9,5.0,0.0,1.0,2.0,2.0,12,11,False,False,False,True,False,False,9.0,2.0,194.0,5.571428571428571,217.56666666666666
2020-11-13,16,20.75,7,1,4,1,0,2,0,20.751875000000002,0.209375,24.35625,4.00625,0.8125,0.8125,0.875,1.5,3,0,13,2.0,4.0,1.0,6.0,1.0,13,11,False,False,False,False,False,False,10.0,3.0,198.0,6.714285714285714,211.43333333333334
2020-11-14,95,16.45263157894737,40,3,28,7,3,0,6,20.06673684210526,0.1988421052631579,23.876842105263158,2.1294736842105264,0.9368421052631579,0.9368421052631579,0.5684210526315789,1.3473684210526315,20,0,75,23.0,21.0,19.0,24.0,5.0,14,11,False,True,False,False,False,False,16.0,2.0,960.0,8.571428571428571,205.36666666666667
2020-11-15,16,19.625,5,1,6,1,0,1,2,17.9825,0.0325,22.05,0.56875,0.875,0.875,0.1875,1.8125,6,0,10,4.0,4.0,3.0,3.0,1.0,15,11,False,False,True,False,False,False,95.0,2.0,635.0,21.857142857142858,176.53333333333333
2020-11-16,74,19.243243243243242,36,5,29,4,2,2,3,20.740945945945946,0.10918918918918918,24.535135135135135,1.6081081081081081,0.8783783783783784,0.8783783783783784,0.43243243243243246,1.4054054054054055,21,0,53,16.0,21.0,13.0,13.0,9.0,16,11,True,False,False,False,False,False,16.0,15.0,299.0,23.857142857142858,155.9
2020-11-17,101,16.485148514851485,42,7,33,3,1,1,7,21.11108910891089,0.18891089108910888,24.725742574257428,2.210891089108911,0.9405940594059405,0.9405940594059405,0.6039603960396039,1.198019801980198,27,0,74,23.0,15.0,22.0,25.0,9.0,17,11,False,False,False,False,True,False,74.0,6.0,445.0,32.285714285714285,148.4
2020-11-18,182,16.89010989010989,73,12,63,10,3,6,9,19.90087912087912,0.17137362637362638,23.53516483516483,2.151098901098901,0.9340659340659341,0.9340659340659341,0.5659340659340659,1.3461538461538463,35,0,147,48.0,33.0,31.0,38.0,19.0,18,11,False,False,False,False,False,True,101.0,9.0,778.0,45.857142857142854,136.93333333333334
2020-11-19,3,8.0,3,0,0,0,0,0,0,23.046666666666667,0.14666666666666664,29.933333333333334,2.6333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,0,0,3,1.0,1.0,0.0,1.0,0.0,19,11,False,False,False,True,False,False,182.0,10.0,348.0,70.57142857142857,117.06666666666666
2020-11-20,3,19.0,2,0,0,0,0,0,0,21.833333333333332,0.04,27.900000000000002,0.26666666666666666,1.0,1.0,0.0,0.6666666666666666,0,0,3,0.0,2.0,0.0,0.0,0.0,20,11,False,False,False,False,False,False,3.0,16.0,388.0,69.57142857142857,105.56666666666666
2020-11-21,1,7.0,1,0,1,0,0,0,0,21.0,0.13,25.1,1.8,0.0,0.0,0.0,4.0,0,0,1,0.0,0.0,0.0,1.0,0.0,21,11,False,True,False,False,False,False,3.0,95.0,564.0,67.71428571428571,92.73333333333333
2020-11-22,2,12.0,1,0,1,0,0,0,0,21.240000000000002,0.0,26.9,0.0,1.0,1.0,0.0,0.5,2,0,0,1.0,0.0,0.0,0.0,1.0,22,11,False,False,True,False,False,False,1.0,16.0,397.0,54.285714285714285,73.96666666666667
2020-11-23,2,12.0,1,0,0,0,0,0,0,17.04,0.325,19.6,2.3000000000000003,1.0,1.0,1.0,1.5,0,0,2,1.0,1.0,0.0,0.0,0.0,23,11,True,False,False,False,False,False,2.0,74.0,128.0,52.285714285714285,60.8
2020-11-24,2,8.5,2,0,2,0,0,0,0,19.67,0.01,20.25,0.2,1.0,1.0,0.0,2.0,0,0,2,1.0,0.0,0.0,1.0,0.0,24,11,False,False,False,False,True,False,2.0,101.0,232.0,42.0,56.6
2020-11-25,24,18.041666666666668,9,3,11,1,0,0,0,20.98,0.12666666666666668,23.958333333333332,1.6291666666666667,0.9166666666666666,0.9166666666666666,0.625,1.3333333333333333,5,0,19,9.0,8.0,3.0,3.0,1.0,25,11,False,False,False,False,False,True,2.0,182.0,579.0,27.857142857142858,48.93333333333333
2020-11-26,10,25.1,3,2,2,2,0,0,2,19.287,0.128,23.52,2.0,1.0,1.0,0.5,1.1,4,0,6,3.0,1.0,2.0,2.0,1.0,26,11,False,False,False,True,False,False,24.0,3.0,113.0,5.285714285714286,30.433333333333334
2020-11-27,13,13.384615384615385,6,0,2,0,0,0,1,20.433846153846154,0.29384615384615387,23.4,3.0615384615384618,1.0,1.0,0.9230769230769231,1.2307692307692308,2,0,11,5.0,2.0,3.0,1.0,1.0,27,11,False,False,False,False,False,False,10.0,3.0,196.0,6.285714285714286,27.0
2020-11-28,12,20.666666666666668,7,1,7,1,1,0,1,20.330833333333334,0.15333333333333335,23.366666666666664,1.7,1.0,1.0,0.6666666666666666,1.0833333333333333,2,0,10,3.0,1.0,4.0,2.0,2.0,28,11,False,True,False,False,False,False,13.0,1.0,3.0,7.714285714285714,20.9
2020-11-29,11,12.454545454545455,3,0,2,0,0,0,0,21.05090909090909,0.3009090909090909,24.70909090909091,1.8727272727272728,1.0,1.0,0.6363636363636364,1.1818181818181819,5,0,6,2.0,2.0,1.0,4.0,1.0,29,11,False,False,True,False,False,False,12.0,2.0,3.0,9.285714285714286,21.2
2020-11-30,6,11.5,3,0,4,0,0,0,2,20.403333333333332,0.62,23.133333333333336,5.7,1.0,1.0,1.1666666666666667,1.3333333333333333,0,0,6,1.0,2.0,1.0,1.0,1.0,30,11,True,False,False,False,False,False,11.0,2.0,1.0,10.571428571428571,21.466666666666665
2020-12-01,14,21.428571428571427,4,2,2,1,0,1,1,21.476428571428574,0.10071428571428573,24.885714285714283,0.9428571428571428,0.9285714285714286,0.9285714285714286,0.2857142857142857,1.0714285714285714,6,0,8,5.0,3.0,1.0,3.0,2.0,1,12,False,False,False,False,True,False,6.0,2.0,22.0,11.142857142857142,21.633333333333333
2020-12-02,4,23.75,0,0,0,0,0,0,0,16.1475,0.0625,21.15,0.85,0.5,0.5,0.0,3.25,2,0,2,0.0,0.0,1.0,2.0,1.0,2,12,False,False,False,False,False,True,14.0,24.0,1.0,12.857142857142858,21.366666666666667
2020-12-03,16,16.125,6,2,6,1,0,0,1,19.655,0.060625,24.3625,0.3125,0.9375,0.9375,0.0625,1.1875,3,0,13,3.0,5.0,1.0,4.0,1.0,3,12,False,False,False,True,False,False,4.0,10.0,1.0,10.0,21.466666666666665
2020-12-04,24,17.875,7,4,6,1,0,3,3,21.19,0.20791666666666667,24.587500000000002,1.8499999999999999,0.9166666666666666,0.9166666666666666,0.7916666666666666,1.2083333333333333,4,0,20,7.0,3.0,2.0,5.0,5.0,4,12,False,False,False,False,False,False,16.0,13.0,3.0,10.857142857142858,21.966666666666665
2020-12-05,8,11.0,5,0,2,0,0,0,0,21.6025,0.2025,25.725,2.6125,0.875,0.875,0.875,1.5,4,0,4,1.0,1.0,0.0,4.0,1.0,5,12,False,True,False,False,False,False,24.0,12.0,2.0,12.428571428571429,22.666666666666668
2020-12-06,5,23.2,1,1,2,0,0,0,0,21.566,0.124,24.119999999999997,0.36,1.0,1.0,0.6,1.4,1,0,4,0.0,0.0,1.0,3.0,0.0,6,12,False,False,True,False,False,False,8.0,11.0,3.0,11.857142857142858,22.866666666666667
2020-12-07,6,21.0,4,1,2,1,0,0,0,20.12,0.12166666666666666,23.8,3.016666666666667,1.0,1.0,0.6666666666666666,1.5,1,0,5,1.0,1.0,0.0,2.0,2.0,7,12,True,False,False,False,False,False,5.0,6.0,2.0,11.0,22.933333333333334
